date,ticker,sentiment
2025-07-28,AAPL,0.19652999999999998
2025-07-29,AAPL,0.141874
2025-07-30,AAPL,0.039276595744680856
2025-07-31,AAPL,-0.11702702702702701
2025-08-01,AAPL,-0.07640434782608696
